id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity,confident,add_ids
108.0,MEDMCQA,0.028806302696466446,0.015418903902173042,0.8418436050415039,0.11393114179372787,3,0.3963339328765869,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163377333, 468502519163395588, 468502519163235706, 468502519163219196, 468502519163229665]","[0.8028887510299683, 0.8211087584495544, 0.808229923248291, 0.8221861720085144, 0.8076841831207275]",1,"[-1, -1, -1, -1, -1]"
109.0,MEDMCQA,0.02160683088004589,0.007948708720505238,0.8107903599739075,0.15965409576892853,3,0.5199847221374512,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162435432, 468502519162445168, 468502519162845820, 468502519162855747, 468502519162722436]","[0.7951889634132385, 0.809719443321228, 0.8035821914672852, 0.781143844127655, 0.7935918569564819]",3,"[468502519162435432, 468502519162855750, 468502519162975612, 468502519162855751, 468502519162696446, 468502519162855751, 468502519162435432, 468502519162722429, 468502519162445168, 468502519162722426, 468502519162855751, 468502519162435432, 468502519162855765, 468502519162696446, 468502519162841959]"
110.0,MEDMCQA,0.3883451819419861,0.3427134156227112,0.14286421239376068,0.12607721984386444,0,1.4969499111175537,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163670182, 468502519163979575, 468502519162340699, 468502519163806062, 468502519163651152]","[0.8066242933273315, 0.8162238597869873, 0.8096428513526917, 0.8304433822631836, 0.8233178853988647]",4,"[468502519163806062, 468502519163590423, 468502519163646086, 468502519162340699, 468502519163979575, 468502519163806062, 468502519163651152, 468502519163646086, 468502519163670182, 468502519163816437, 468502519163670182, 468502519163816437, 468502519163806062, 468502519163651152, 468502519163584490, 468502519163670182, 468502519163651152, 468502519163806062, 468502519163584490, 468502519163542004]"
111.0,MEDMCQA,0.6379189491271973,0.12561368942260742,0.11085369437932968,0.12561368942260742,1,0.3123161792755127,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162395417, 468502519162741545, 468502519163189479, 468502519163040131, 468502519163664876]","[0.7349312901496887, 0.7148581743240356, 0.7082825899124146, 0.7098984718322754, 0.7309519648551941]",1,"[-1, -1, -1, -1, -1]"
112.0,MEDMCQA,0.7213854789733887,0.08615721017122269,0.06709930300712585,0.1253580003976822,0,0.16032028198242188,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162872784, 468502519162440625, 468502519162751716, 468502519163432412, 468502519162900918]","[0.6953861713409424, 0.6270546317100525, 0.6383910179138184, 0.6324700713157654, 0.6245234608650208]",1,"[-1, -1, -1, -1, -1]"
113.0,MEDMCQA,0.1882491409778595,0.1007625088095665,0.053934283554553986,0.65705406665802,3,0.9353108406066895,False,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162360991, 468502519163351256, 468502519163793093, 468502519162978594, 468502519163658255]","[0.774073600769043, 0.7877763509750366, 0.7673584222793579, 0.7905873656272888, 0.7838209867477417]",4,"[468502519162905639, 468502519163793093, 468502519163658255, 468502519162936499, 468502519162450481, 468502519163793093, 468502519163377444, 468502519162905639, 468502519163570767, 468502519162408109, 468502519163793093, 468502519163377444, 468502519162463198, 468502519163570767, 468502519162905639, 468502519162905639, 468502519162408109, 468502519162978583, 468502519163570767, 468502519162450481]"
114.0,MEDMCQA,0.4134295582771301,0.17234307527542114,0.36485031247138977,0.04937712103128433,0,0.7566978931427002,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163925876, 468502519163945653, 468502519163436205, 468502519163923992, 468502519163163345]","[0.735675573348999, 0.7281147241592407, 0.7243589162826538, 0.7392005324363708, 0.7347105145454407]",4,"[468502519163966166, 468502519163119158, 468502519163966936, 468502519163689006, 468502519163118075, 468502519163610063, 468502519163723826, 468502519163689006, 468502519163966936, 468502519163118075, 468502519163920224, 468502519163723826, 468502519163610063, 468502519163432334, 468502519163966936, 468502519163873484, 468502519163610063, 468502519163966936, 468502519163897833, 468502519163791363]"
115.0,MEDMCQA,0.8178079724311829,0.05228071287274361,0.01923300139605999,0.11067827045917511,0,0.3364100456237793,False,"['STAT', 'STAT', 'TEXT', 'STAT', 'PBMD']","[468502519162773299, 468502519162720949, 468502519162409965, 468502519162445220, 468502519163289133]","[0.7886632680892944, 0.7772887349128723, 0.7847107648849487, 0.7743213176727295, 0.774583637714386]",1,"[-1, -1, -1, -1, -1]"
116.0,MEDMCQA,0.12030503898859024,0.09369365870952606,0.09369365870952606,0.692307710647583,3,1.0147745609283447,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163433680, 468502519163920237, 468502519162439461, 468502519163927229, 468502519163921709]","[0.7511779069900513, 0.7472447156906128, 0.7378274202346802, 0.7347877025604248, 0.7425482273101807]",4,"[468502519163934832, 468502519163436587, 468502519163065517, 468502519163134469, 468502519163432739, 468502519163924302, 468502519163926224, 468502519163879062, 468502519163886733, 468502519163920237, 468502519163934832, 468502519163435683, 468502519163535987, 468502519163134469, 468502519163766703, 468502519163116222, 468502519163729660, 468502519163119564, 468502519163116991, 468502519163118036]"
117.0,MEDMCQA,0.21936891973018646,0.5262386798858643,0.150769904255867,0.10362254083156586,0,1.1173126697540283,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163617022, 468502519163115076, 468502519163763045, 468502519163760504, 468502519163623102]","[0.7506414651870728, 0.7616018056869507, 0.7607091665267944, 0.7740513682365417, 0.7677331566810608]",4,"[468502519163432159, 468502519163763045, 468502519163116233, 468502519163760504, 468502519163115076, 468502519163432159, 468502519163617039, 468502519163763045, 468502519163623102, 468502519163538896, 468502519163116233, 468502519163901279, 468502519163432159, 468502519163760504, 468502519163617022, 468502519163920431, 468502519163901279, 468502519163432159, 468502519163763045, 468502519163760504]"
118.0,MEDMCQA,0.08986020088195801,0.009471195749938488,0.8525698781013489,0.04809870198369026,2,0.32764744758605957,False,"['STAT', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519162477656, 468502519162378203, 468502519162349567, 468502519163678893, 468502519162328686]","[0.7799088954925537, 0.8004875779151917, 0.8036896586418152, 0.7841167449951172, 0.8029221296310425]",1,"[-1, -1, -1, -1, -1]"
119.0,MEDMCQA,0.004573712591081858,0.9876469373703003,0.005872763693332672,0.0019066071836277843,1,0.2908751964569092,False,"['TEXT', 'TEXT', 'PBMD', 'STAT', 'STAT']","[468502519162348821, 468502519162348820, 468502519163621107, 468502519162844989, 468502519162844991]","[0.7831928133964539, 0.7255252599716187, 0.7327665686607361, 0.718693196773529, 0.7092062830924988]",1,"[-1, -1, -1, -1, -1]"
120.0,MEDMCQA,0.4890223443508148,0.10911563783884048,0.14010724425315857,0.2617548108100891,0,1.1307275295257568,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163976296, 468502519163945473, 468502519163351751, 468502519163273357, 468502519163928069]","[0.7783834934234619, 0.7660857439041138, 0.7678675055503845, 0.7531936168670654, 0.7765445113182068]",4,"[468502519163156956, 468502519163273357, 468502519163170386, 468502519163369296, 468502519163385893, 468502519163910474, 468502519163156956, 468502519163273357, 468502519163976296, 468502519163928069, 468502519163910474, 468502519163156956, 468502519163170386, 468502519163389062, 468502519163670652, 468502519163156956, 468502519163170386, 468502519163273357, 468502519163670652, 468502519163432230]"
121.0,MEDMCQA,0.09319952875375748,0.04402434080839157,0.6886565685272217,0.17411965131759644,1,0.3329627513885498,False,"['STAT', 'STAT', 'PBMD', 'STAT', 'STAT']","[468502519162868939, 468502519162812697, 468502519163446675, 468502519162757686, 468502519162757701]","[0.7707948684692383, 0.7728834748268127, 0.7980272769927979, 0.800011396408081, 0.811133861541748]",1,"[-1, -1, -1, -1, -1]"
122.0,MEDMCQA,0.24907058477401733,0.09162794053554535,0.19397635757923126,0.46532508730888367,3,1.6467208862304688,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162406665, 468502519163836753, 468502519162406303, 468502519163853038, 468502519163734373]","[0.7805802822113037, 0.7999226450920105, 0.7857285737991333, 0.7946376204490662, 0.7838131189346313]",4,"[468502519163344595, 468502519163009934, 468502519163828662, 468502519162976243, 468502519162407328, 468502519163768391, 468502519162462698, 468502519162793381, 468502519162406304, 468502519162363232, 468502519163853038, 468502519163836753, 468502519163869528, 468502519162406303, 468502519163591324, 468502519162928834, 468502519163836753, 468502519163831872, 468502519163836605, 468502519163898077]"
123.0,MEDMCQA,0.25503167510032654,0.19861887395381927,0.37106889486312866,0.17528052628040314,1,1.1123709678649902,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468502519162424488, 468502519162394830, 468502519163410492, 468502519163021126, 468502519162336738]","[0.760565996170044, 0.7633719444274902, 0.7639352083206177, 0.7434567213058472, 0.7492516040802002]",4,"[468502519163027701, 468502519162394847, 468502519162435019, 468502519162932426, 468502519162917674, 468502519163336088, 468502519163021126, 468502519163430486, 468502519163700124, 468502519163147467, 468502519163303854, 468502519163410429, 468502519163461886, 468502519163925029, 468502519163410492, 468502519163231271, 468502519163230394, 468502519163230391, 468502519163529557, 468502519163861151]"
124.0,MEDMCQA,0.8359586596488953,0.041619930416345596,0.009286661632359028,0.11313469707965851,0,0.25447535514831543,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163114297, 468502519163117995, 468502519163528221, 468502519163116684, 468502519162318805]","[0.7942864298820496, 0.7613256573677063, 0.761603593826294, 0.7554601430892944, 0.7535986304283142]",1,"[-1, -1, -1, -1, -1]"
125.0,MEDMCQA,0.001158444327302277,0.0009021973819471896,0.9893795847892761,0.008559810929000378,3,0.19025778770446777,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162487016, 468502519162736346, 468502519162829360, 468502519162972930, 468502519163353923]","[0.7546067833900452, 0.7344799637794495, 0.7502554059028625, 0.7503260374069214, 0.734510064125061]",1,"[-1, -1, -1, -1, -1]"
126.0,MEDMCQA,0.265154629945755,0.07596807181835175,0.09754493832588196,0.5613323450088501,2,0.9095988273620605,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162860685, 468502519162464955, 468502519162492156, 468502519162769292, 468502519162772776]","[0.7864229083061218, 0.789225697517395, 0.7725809216499329, 0.7760838270187378, 0.7791280150413513]",4,"[468502519162860685, 468502519162464955, 468502519162958419, 468502519162759651, 468502519162765090, 468502519162860685, 468502519162464955, 468502519162759651, 468502519162772776, 468502519162958419, 468502519162860685, 468502519162759651, 468502519162464955, 468502519162882378, 468502519162772776, 468502519162860685, 468502519162759651, 468502519162464955, 468502519162772776, 468502519162882378]"
127.0,MEDMCQA,0.9617912769317627,0.015545908361673355,0.017615823075175285,0.005047017242759466,0,0.2341907024383545,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162713166, 468502519163728294, 468502519163716462, 468502519163121656, 468502519163901077]","[0.7694294452667236, 0.7768906354904175, 0.768854558467865, 0.7740128040313721, 0.7652546763420105]",1,"[-1, -1, -1, -1, -1]"
128.0,MEDMCQA,0.603657066822052,0.222073033452034,0.08169610053300858,0.09257381409406662,1,0.8836612701416016,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163608951, 468502519163922707, 468502519163435258, 468502519162767397, 468502519163779666]","[0.7705543637275696, 0.7433984279632568, 0.7541786432266235, 0.7462174296379089, 0.779472291469574]",4,"[468502519163435258, 468502519163779666, 468502519163434224, 468502519163922706, 468502519162944155, 468502519163435258, 468502519163779666, 468502519163434224, 468502519163922706, 468502519162944155, 468502519163435258, 468502519162789385, 468502519162948585, 468502519163608951, 468502519162767400, 468502519163435258, 468502519162789385, 468502519163779666, 468502519162948585, 468502519163608951]"
129.0,MEDMCQA,0.9026210308074951,0.004736520349979401,0.027256794273853302,0.06538564711809158,0,1.5051443576812744,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163961171, 468502519163001350, 468502519163434754, 468502519163778046, 468502519163708795]","[0.7841928005218506, 0.778972327709198, 0.771436333656311, 0.7749885320663452, 0.7674945592880249]",4,"[468502519163546726, 468502519163743824, 468502519163014064, 468502519163964837, 468502519162439466, 468502519163708795, 468502519163562266, 468502519163964837, 468502519163803559, 468502519163683810, 468502519163848775, 468502519163592729, 468502519163955106, 468502519163996154, 468502519163558419, 468502519163996154, 468502519163014064, 468502519163434754, 468502519163548703, 468502519163743824]"
130.0,MEDMCQA,0.8081721663475037,0.02765413001179695,0.1239372193813324,0.040236521512269974,0,1.1828410625457764,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162726902, 468502519162296651, 468502519163434769, 468502519163121508, 468502519163917724]","[0.7712951898574829, 0.7430103421211243, 0.7475059032440186, 0.7649780511856079, 0.7635319232940674]",4,"[468502519163433091, 468502519163113956, 468502519163917218, 468502519163917724, 468502519163446676, 468502519163432344, 468502519163121508, 468502519162726902, 468502519163119329, 468502519163431582, 468502519163117220, 468502519163995747, 468502519162726902, 468502519163895643, 468502519163434647, 468502519163121508, 468502519163970029, 468502519163113956, 468502519163114189, 468502519163534297]"
131.0,MEDMCQA,0.3036925196647644,0.1434541791677475,0.34412869811058044,0.20872460305690765,2,0.9453232288360596,False,"['STAT', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519162959332, 468502519163447585, 468502519162698691, 468502519162483560, 468502519162483565]","[0.7765456438064575, 0.7634364366531372, 0.7744038701057434, 0.7580187916755676, 0.7681607007980347]",4,"[468502519163586627, 468502519163569904, 468502519162698705, 468502519162341721, 468502519162483560, 468502519163324220, 468502519162342271, 468502519163033889, 468502519163097873, 468502519163148281, 468502519163671255, 468502519163771020, 468502519163755523, 468502519163865706, 468502519163268563, 468502519162342504, 468502519162959332, 468502519162959324, 468502519163163355, 468502519162341713]"
132.0,MEDMCQA,0.01689363457262516,0.0017805758398026228,0.9223611354827881,0.058964572846889496,2,0.35556530952453613,False,"['TEXT', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468502519162306516, 468502519162715902, 468502519162727878, 468502519163319419, 468502519162398695]","[0.8190178871154785, 0.8181366324424744, 0.8343703746795654, 0.8349095582962036, 0.8293368816375732]",1,"[-1, -1, -1, -1, -1]"
133.0,MEDMCQA,0.22594544291496277,0.17596647143363953,0.42212164402008057,0.17596647143363953,0,0.6824824810028076,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163435335, 468502519162788867, 468502519163746520, 468502519163435912, 468502519163118052]","[0.788459062576294, 0.7744325399398804, 0.7894831299781799, 0.7636769413948059, 0.7826751470565796]",2,"[468502519163746520, 468502519163784058, 468502519163889132, 468502519163534464, 468502519162334400, 468502519163746520, 468502519163784058, 468502519163534464, 468502519162334394, 468502519162334400]"
134.0,MEDMCQA,0.09468019753694534,0.0041599576361477375,0.002859094412997365,0.8983007073402405,3,0.3076927661895752,False,"['STAT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162449730, 468502519163380188, 468502519162337728, 468502519163245457, 468502519163073741]","[0.7574015855789185, 0.7522887587547302, 0.7606848478317261, 0.7645697593688965, 0.7502318620681763]",1,"[-1, -1, -1, -1, -1]"
135.0,MEDMCQA,0.004050263203680515,0.000293400080408901,0.9910667538642883,0.004589549265801907,2,0.2921309471130371,False,"['TEXT', 'TEXT', 'PBMD', 'STAT', 'PBMD']","[468502519162324239, 468502519162324238, 468502519163471328, 468502519162435401, 468502519163064285]","[0.7515529990196228, 0.7549351453781128, 0.7594131231307983, 0.7479369044303894, 0.7445235848426819]",1,"[-1, -1, -1, -1, -1]"
136.0,MEDMCQA,0.00017947363085113466,0.9995177984237671,0.00012335029896348715,0.00017947363085113466,1,0.28965044021606445,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163912003, 468502519162370592, 468502519163730730, 468502519162370583, 468502519163535774]","[0.7344248294830322, 0.7421112060546875, 0.7417469024658203, 0.7418466806411743, 0.7407267689704895]",1,"[-1, -1, -1, -1, -1]"
137.0,MEDMCQA,0.12176704406738281,0.021159939467906952,0.7007209658622742,0.1563519835472107,0,0.7436723709106445,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'TEXT']","[468502519162909905, 468502519162416398, 468502519162909913, 468502519163743332, 468502519162416396]","[0.787254273891449, 0.7976009845733643, 0.7804745435714722, 0.7935481071472168, 0.7904965877532959]",3,"[468502519163743332, 468502519162429348, 468502519162909910, 468502519163232921, 468502519163295854, 468502519162909912, 468502519162909908, 468502519163743332, 468502519162909905, 468502519162490650, 468502519162909908, 468502519162909905, 468502519162852292, 468502519162909910, 468502519162416396]"
138.0,MEDMCQA,0.71379154920578,0.15926842391490936,0.07523307204246521,0.051706887781620026,1,0.3196842670440674,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162419278, 468502519162405073, 468502519162396117, 468502519162348286, 468502519162392142]","[0.7107168436050415, 0.7041431665420532, 0.7002713680267334, 0.7002713680267334, 0.7002713084220886]",1,"[-1, -1, -1, -1, -1]"
139.0,MEDMCQA,0.0007093579042702913,0.00026095821522176266,0.00017935378127731383,0.9988503456115723,3,0.3185245990753174,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162394632, 468502519162394476, 468502519162394633, 468502519162326384, 468502519163263565]","[0.747581958770752, 0.7766842246055603, 0.7681751251220703, 0.7631222605705261, 0.7522003650665283]",1,"[-1, -1, -1, -1, -1]"
140.0,MEDMCQA,0.9999440908432007,2.1444209778564982e-05,2.4299471988342702e-05,1.0129527254321147e-05,0,0.33579206466674805,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162321837, 468502519162380507, 468502519162305648, 468502519162305704, 468502519162321553]","[0.7919329404830933, 0.8067344427108765, 0.7999866008758545, 0.7888917922973633, 0.7797298431396484]",1,"[-1, -1, -1, -1, -1]"
141.0,MEDMCQA,0.01368817687034607,0.9596153497695923,0.0255728829652071,0.0011235940037295222,2,0.3005216121673584,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163433091, 468502519163117592, 468502519163114179, 468502519163115986, 468502519163436201]","[0.7310881018638611, 0.717322826385498, 0.7167679667472839, 0.7180619239807129, 0.7277531623840332]",1,"[-1, -1, -1, -1, -1]"
142.0,MEDMCQA,0.022789662703871727,0.969041109085083,0.003084245603531599,0.005085060838609934,0,0.426591157913208,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163963722, 468502519163639959, 468502519163639946, 468502519163314016, 468502519163647255]","[0.8597976565361023, 0.8322278261184692, 0.8401436805725098, 0.8492344617843628, 0.8530791401863098]",1,"[-1, -1, -1, -1, -1]"
143.0,MEDMCQA,0.4668385684490204,0.19460725784301758,0.11803527176380157,0.22051891684532166,0,1.1117172241210938,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519162330979, 468502519163931842, 468502519163934927, 468502519163521295, 468502519162330972]","[0.7723284959793091, 0.7678043842315674, 0.7621445655822754, 0.7853690385818481, 0.7358661890029907]",4,"[468502519162330979, 468502519163404364, 468502519163931842, 468502519162330972, 468502519163754266, 468502519163931842, 468502519162330972, 468502519163754266, 468502519163011944, 468502519163521295, 468502519162330979, 468502519163404364, 468502519163931842, 468502519162330972, 468502519163754266, 468502519163931842, 468502519163404364, 468502519162330972, 468502519163754266, 468502519162407730]"
144.0,MEDMCQA,0.38157469034194946,0.14037348330020905,0.09647718816995621,0.38157469034194946,1,1.8977749347686768,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163107937, 468502519163012650, 468502519163818122, 468502519162999678, 468502519162999048]","[0.8082638382911682, 0.8033372163772583, 0.8079074025154114, 0.809562623500824, 0.7894463539123535]",4,"[468502519162999048, 468502519163107937, 468502519163406955, 468502519163012650, 468502519162993863, 468502519162999048, 468502519163406955, 468502519163818122, 468502519163107937, 468502519163012258, 468502519162999048, 468502519163406955, 468502519163818122, 468502519163107937, 468502519163012650, 468502519162999048, 468502519163406955, 468502519163012258, 468502519163191474, 468502519163012650]"
145.0,MEDMCQA,0.9847796559333801,0.006635393016040325,0.0045604342594742775,0.004024569410830736,0,0.2793886661529541,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163402055, 468502519163228475, 468502519163681715, 468502519163753700, 468502519163756058]","[0.6613471508026123, 0.6601394414901733, 0.6754305362701416, 0.6821936368942261, 0.671864926815033]",1,"[-1, -1, -1, -1, -1]"
146.0,MEDMCQA,0.1791459023952484,0.8028762340545654,0.007871121168136597,0.01010672003030777,0,0.33347463607788086,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163886183, 468502519163700786, 468502519163482471, 468502519163284432, 468502519163353906]","[0.6972773671150208, 0.7046409249305725, 0.7020396590232849, 0.7178322076797485, 0.7031029462814331]",1,"[-1, -1, -1, -1, -1]"
147.0,MEDMCQA,0.0002611430536489934,0.9995579123497009,9.606916137272492e-05,8.478073868900537e-05,1,0.3169240951538086,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163115050, 468502519163945473, 468502519163431506, 468502519163915600, 468502519163119329]","[0.779566764831543, 0.7618093490600586, 0.7431121468544006, 0.750153660774231, 0.7445859313011169]",1,"[-1, -1, -1, -1, -1]"
148.0,MEDMCQA,0.0009108968079090118,8.472659828839824e-05,0.9989196062088013,8.472659828839824e-05,2,0.2979140281677246,False,"['STAT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468502519162716268, 468502519162461833, 468502519162400432, 468502519163216166, 468502519163643427]","[0.8808516263961792, 0.7765210866928101, 0.7869168519973755, 0.7763717770576477, 0.8033818602561951]",1,"[-1, -1, -1, -1, -1]"
149.0,MEDMCQA,0.9239010810852051,0.013178740628063679,0.016921838745474815,0.04599832370877266,0,0.24604225158691406,False,"['PBMD', 'STAT', 'TEXT', 'STAT', 'STAT']","[468502519163759840, 468502519162767478, 468502519162407621, 468502519162926659, 468502519162697712]","[0.76436847448349, 0.7351909279823303, 0.729881763458252, 0.7276498675346375, 0.7389176487922668]",1,"[-1, -1, -1, -1, -1]"
150.0,MEDMCQA,0.058325354009866714,0.027550946921110153,0.7105482816696167,0.2035754919052124,0,0.27586841583251953,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162897377, 468502519163689018, 468502519163716464, 468502519162885321, 468502519163539225]","[0.7431802749633789, 0.7291191816329956, 0.7435657382011414, 0.7503011226654053, 0.7382579445838928]",1,"[-1, -1, -1, -1, -1]"
151.0,MEDMCQA,0.02296905778348446,0.00013657902309205383,0.976669192314148,0.0002251807163702324,2,0.2534153461456299,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163695234, 468502519163751121, 468502519162763440, 468502519163695247, 468502519163539140]","[0.7151757478713989, 0.7148946523666382, 0.7205999493598938, 0.7186328768730164, 0.7124885320663452]",1,"[-1, -1, -1, -1, -1]"
152.0,MEDMCQA,0.203377828001976,0.05142197012901306,0.035341765731573105,0.7098583579063416,3,0.44886016845703125,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163760697, 468502519163739909, 468502519163572023, 468502519163880888, 468502519163709106]","[0.7722270488739014, 0.7711769938468933, 0.7826615571975708, 0.7709184288978577, 0.7821096181869507]",1,"[-1, -1, -1, -1, -1]"
153.0,MEDMCQA,0.022542158141732216,0.008292796090245247,0.010648160241544247,0.9585168957710266,3,0.3032517433166504,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162868390, 468502519162868392, 468502519162897375, 468502519163121332, 468502519163530876]","[0.7959769368171692, 0.7989279627799988, 0.7504339218139648, 0.7326382398605347, 0.753726601600647]",1,"[-1, -1, -1, -1, -1]"
154.0,MEDMCQA,0.0007042562356218696,0.00357650825753808,0.9916666150093079,0.0040527149103581905,2,0.14633917808532715,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162855926, 468502519162425628, 468502519162855910, 468502519162855962, 468502519162855960]","[0.7915163636207581, 0.738221287727356, 0.7306299209594727, 0.7373571991920471, 0.7325751781463623]",1,"[-1, -1, -1, -1, -1]"
155.0,MEDMCQA,0.0042489441111683846,0.002920253900811076,0.9175164699554443,0.07531433552503586,2,0.33500194549560547,False,"['TEXT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162306516, 468502519162727878, 468502519162820775, 468502519162707541, 468502519163319419]","[0.8064836263656616, 0.8464639782905579, 0.8278023600578308, 0.8160988688468933, 0.832574725151062]",1,"[-1, -1, -1, -1, -1]"
156.0,MEDMCQA,0.6307443976402283,0.33761316537857056,0.0168087687343359,0.014833686873316765,2,0.5484862327575684,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163201662, 468502519163500635, 468502519163116950, 468502519163791378, 468502519163113619]","[0.709956169128418, 0.7113115191459656, 0.7359243631362915, 0.7476267218589783, 0.7037599682807922]",2,"[468502519163113619, 468502519163117293, 468502519163096407, 468502519163923698, 468502519163787762, 468502519163117293, 468502519163812369, 468502519163923698, 468502519163147212, 468502519163791378]"
157.0,MEDMCQA,0.9736082553863525,0.00954491924494505,0.00842336192727089,0.00842336192727089,0,0.4747655391693115,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162728015, 468502519162781964, 468502519163564711, 468502519163991346, 468502519163563343]","[0.7744064927101135, 0.7714521288871765, 0.7467759251594543, 0.7553219199180603, 0.7486171126365662]",1,"[-1, -1, -1, -1, -1]"
158.0,MEDMCQA,0.005194847006350756,0.004045750945806503,0.989962637424469,0.000796655600424856,2,0.2677328586578369,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162767414, 468502519163146387, 468502519163500366, 468502519162933339, 468502519163432819]","[0.7354863286018372, 0.7601811289787292, 0.7480246424674988, 0.7342692017555237, 0.7701120376586914]",1,"[-1, -1, -1, -1, -1]"
159.0,MEDMCQA,0.2259340137243271,0.695925772190094,0.021015137434005737,0.057125065475702286,1,0.9595475196838379,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163398480, 468502519163368105, 468502519163677685, 468502519163156430, 468502519163234916]","[0.7719652652740479, 0.7680476903915405, 0.778537929058075, 0.7729186415672302, 0.7517300844192505]",2,"[468502519162923269, 468502519163677685, 468502519163227500, 468502519163445116, 468502519163225707, 468502519163927968, 468502519163234916, 468502519163368105, 468502519163398480, 468502519163932367]"
160.0,MEDMCQA,0.9970371723175049,0.0019247345626354218,0.0005514456424862146,0.0004866491071879864,0,0.4355309009552002,False,"['TEXT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468502519162298773, 468502519162298744, 468502519162752338, 468502519163499045, 468502519162883989]","[0.7977308034896851, 0.7961627244949341, 0.7768718600273132, 0.7926647067070007, 0.7788358926773071]",1,"[-1, -1, -1, -1, -1]"
161.0,MEDMCQA,0.00026110498583875597,0.00012333726044744253,0.9994121789932251,0.00020334876899141818,2,0.22570157051086426,False,"['TEXT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468502519162295823, 468502519162748389, 468502519162745717, 468502519162295449, 468502519162977828]","[0.7521235942840576, 0.7171844244003296, 0.7283633947372437, 0.7164278626441956, 0.7242740392684937]",1,"[-1, -1, -1, -1, -1]"
