id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
63,college-chemistry,0.0167236328125,0.005767822265625,0.00653076171875,0.97265625,True,D,0.2069697380065918,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370482495343, 468043370482922612, 468043370482903933, 468043370482922609, 468043370483540410]","[0.7005002498626709, 0.6490637063980103, 0.6646424531936646, 0.6638421416282654, 0.6995745897293091]",1,"[-1, -1, -1, -1, -1]"
68,college-chemistry,0.326171875,0.419921875,0.1982421875,0.056640625,False,A,0.3904249668121338,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483095530, 468043370483700476, 468043370483745298, 468043370484128027, 468043370483476420]","[0.7713310122489929, 0.7295204401016235, 0.739494800567627, 0.7299826145172119, 0.7231663465499878]",2,"[468043370483206599, 468043370483095530, 468043370483700476, 468043370483745298, 468043370483084191]"
73,college-chemistry,0.0302734375,0.0220947265625,0.94140625,0.006744384765625,False,D,0.34908533096313477,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483919370, 468043370483179628, 468043370483662430, 468043370483929154, 468043370483670298]","[0.7657411694526672, 0.7578773498535156, 0.7562803030014038, 0.7671599388122559, 0.7654730081558228]",1,"[-1, -1, -1, -1, -1]"
78,college-chemistry,0.2412109375,0.2734375,0.2734375,0.212890625,True,B,0.4486968517303467,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483675754, 468043370483206622, 468043370483591507, 468043370483202933, 468043370483144828]","[0.731801450252533, 0.7279240489006042, 0.7287648916244507, 0.7378400564193726, 0.73271244764328]",4,"[468043370483675754, 468043370483537413, 468043370483206622, 468043370483144828, 468043370483438919]"
83,college-chemistry,0.32421875,0.32421875,0.208984375,0.1435546875,False,D,0.5453274250030518,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483179495, 468043370483669685, 468043370483200401, 468043370483202931, 468043370483660394]","[0.7638981342315674, 0.7417360544204712, 0.7450838088989258, 0.7394998669624329, 0.7446496486663818]",4,"[468043370483179495, 468043370483669685, 468043370483198957, 468043370483933610, 468043370482512495]"
88,college-chemistry,0.52734375,0.30078125,0.1337890625,0.038330078125,False,C,0.3477795124053955,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483202933, 468043370484049261, 468043370483179505, 468043370483418495, 468043370483677922]","[0.6896400451660156, 0.6772341728210449, 0.6811884641647339, 0.6828063726425171, 0.6777218580245972]",1,"[-1, -1, -1, -1, -1]"
3,college-medicine,0.1982421875,0.06884765625,0.61328125,0.12060546875,True,C,0.4016084671020508,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468043370484003567, 468043370483881586, 468043370483406555, 468043370482912737, 468043370482936265]","[0.695633590221405, 0.709981381893158, 0.6891260743141174, 0.6695770025253296, 0.66957688331604]",4,"[468043370482437267, 468043370482477252, 468043370484031189, 468043370484038085, 468043370483864722]"
8,college-medicine,0.283203125,0.1943359375,0.49609375,0.0263671875,False,A,0.3908665180206299,mmlu_4,"['STAT', 'TEXT', 'PBMD', 'STAT', 'STAT']","[468043370482784085, 468043370482375324, 468043370484120487, 468043370482903619, 468043370482503213]","[0.7782814502716064, 0.7926642894744873, 0.7868695855140686, 0.8274588584899902, 0.773593008518219]",3,"[468043370482784085, 468043370483025015, 468043370484120487, 468043370482903619, 468043370483025017]"
13,college-medicine,0.07861328125,0.10107421875,0.74609375,0.07373046875,True,C,0.25514960289001465,mmlu_4,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370482373501, 468043370484058093, 468043370484115803, 468043370484078630, 468043370482858856]","[0.7538684606552124, 0.8316712379455566, 0.819205641746521, 0.8311935663223267, 0.7603507041931152]",1,"[-1, -1, -1, -1, -1]"
18,college-medicine,0.0140380859375,0.0029296875,0.000743865966796875,0.98046875,True,D,0.34557580947875977,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[468043370482372825, 468043370482372865, 468043370482372834, 468043370482476328, 468043370482983173]","[0.7693870663642883, 0.7653331756591797, 0.7959792613983154, 0.7562912702560425, 0.7721407413482666]",1,"[-1, -1, -1, -1, -1]"
23,college-medicine,0.037109375,0.95703125,0.0032501220703125,0.0016326904296875,True,B,0.2534325122833252,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370483075182, 468043370482504646, 468043370482989414, 468043370482374549, 468043370482374555]","[0.718610942363739, 0.7596847414970398, 0.719306468963623, 0.7282599806785583, 0.7268291115760803]",1,"[-1, -1, -1, -1, -1]"
28,college-medicine,0.08056640625,0.435546875,0.361328125,0.12451171875,False,A,0.4116837978363037,mmlu_4,"['TEXT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370482372570, 468043370482372544, 468043370482533662, 468043370483053699, 468043370483053701]","[0.8391861915588379, 0.8269597291946411, 0.8054805994033813, 0.8383618593215942, 0.819316565990448]",2,"[468043370482372570, 468043370483053699, 468043370482372544, 468043370482533662, 468043370482533664]"
33,college-medicine,0.0634765625,0.9296875,0.002166748046875,0.0037994384765625,True,B,0.24072051048278809,mmlu_4,"['TEXT', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468043370482397370, 468043370483871338, 468043370482375875, 468043370482373811, 468043370482373821]","[0.7387221455574036, 0.8023847341537476, 0.7954390048980713, 0.7732573747634888, 0.7721437215805054]",1,"[-1, -1, -1, -1, -1]"
38,college-medicine,0.1044921875,0.388671875,0.0673828125,0.439453125,True,D,0.5359318256378174,mmlu_4,"['PBMD', 'STAT', 'TEXT', 'STAT', 'TEXT']","[468043370483783446, 468043370482510595, 468043370482476306, 468043370482548332, 468043370482373367]","[0.8108372092247009, 0.7947844862937927, 0.7618227601051331, 0.7603678703308105, 0.7776304483413696]",2,"[468043370482510595, 468043370484102049, 468043370482831035, 468043370484123484, 468043370482844160]"
43,college-medicine,0.283203125,0.38671875,0.1953125,0.1337890625,False,C,0.32438230514526367,mmlu_4,"['PBMD', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370483612517, 468043370482904907, 468043370482779234, 468043370482804941, 468043370483272004]","[0.716558575630188, 0.7278013229370117, 0.7172514200210571, 0.6853880286216736, 0.7039775252342224]",3,"[468043370482779235, 468043370482904907, 468043370483612517, 468043370482900812, 468043370483000131]"
48,college-medicine,0.1640625,0.39453125,0.34765625,0.09375,False,D,0.4298524856567383,mmlu_4,"['PBMD', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468043370483753976, 468043370482373455, 468043370483053149, 468043370482373448, 468043370482488799]","[0.7267598509788513, 0.6919030547142029, 0.7139626741409302, 0.705003023147583, 0.6941765546798706]",2,"[468043370483422161, 468043370482432542, 468043370482900420, 468043370482373448, 468043370483895364]"
53,college-medicine,0.423828125,0.146484375,0.15625,0.2734375,False,D,0.5418746471405029,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483771890, 468043370483669213, 468043370483053738, 468043370482522163, 468043370483725308]","[0.8018697500228882, 0.796030580997467, 0.7571350336074829, 0.731571614742279, 0.8143490552902222]",2,"[468043370482844170, 468043370483867167, 468043370484044738, 468043370483001605, 468043370482444909]"
58,college-medicine,0.09912109375,0.78125,0.06396484375,0.056640625,True,B,0.3016343116760254,mmlu_4,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468043370483053747, 468043370483870777, 468043370483467703, 468043370483739229, 468043370482432181]","[0.7691237330436707, 0.8126494884490967, 0.8088805079460144, 0.8087673783302307, 0.7510170936584473]",1,"[-1, -1, -1, -1, -1]"
63,college-medicine,0.1435546875,0.34375,0.302734375,0.208984375,True,B,0.5316452980041504,mmlu_4,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468043370482993148, 468043370482374622, 468043370483168399, 468043370483482309, 468043370482475166]","[0.740013837814331, 0.7344461679458618, 0.7489633560180664, 0.7514771223068237, 0.7321788668632507]",2,"[468043370482465165, 468043370482467869, 468043370482372236, 468043370483096737, 468043370482993148]"
68,college-medicine,0.9765625,0.0115966796875,0.0079345703125,0.0022735595703125,True,A,0.27794456481933594,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468043370482373816, 468043370482373772, 468043370482374222, 468043370482405519, 468043370483231289]","[0.8253346085548401, 0.8341777324676514, 0.8054021596908569, 0.7920660972595215, 0.7516121864318848]",1,"[-1, -1, -1, -1, -1]"
73,college-medicine,0.044189453125,0.022216796875,0.046875,0.88671875,True,D,0.27475571632385254,mmlu_4,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'PBMD']","[468043370483758251, 468043370483309882, 468043370482401241, 468043370482401209, 468043370484006824]","[0.7978789806365967, 0.7530779242515564, 0.7201036810874939, 0.7037473917007446, 0.7623101472854614]",1,"[-1, -1, -1, -1, -1]"
78,college-medicine,0.4609375,0.263671875,0.232421875,0.04296875,True,A,0.5190565586090088,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'TEXT']","[468043370483771089, 468043370484090023, 468043370483799352, 468043370482464397, 468043370482428877]","[0.787335216999054, 0.7932188510894775, 0.7932158708572388, 0.7436973452568054, 0.7807480096817017]",3,"[468043370482801589, 468043370482866116, 468043370484015570, 468043370482428877, 468043370482844164]"
83,college-medicine,0.01007080078125,0.0022430419921875,0.024169921875,0.96484375,False,A,0.34883809089660645,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483463633, 468043370483906074, 468043370483480489, 468043370483507801, 468043370483215533]","[0.6796163320541382, 0.6897965669631958, 0.6862874627113342, 0.6941283345222473, 0.6986085772514343]",1,"[-1, -1, -1, -1, -1]"
88,college-medicine,0.10009765625,0.2119140625,0.0732421875,0.61328125,True,D,0.24808835983276367,mmlu_4,"['STAT', 'TEXT', 'PBMD', 'STAT', 'STAT']","[468043370482847044, 468043370482473823, 468043370483839777, 468043370482788382, 468043370482847054]","[0.7975994348526001, 0.8083600997924805, 0.8222864866256714, 0.8108356595039368, 0.810255229473114]",1,"[-1, -1, -1, -1, -1]"
3,high-school-biology,0.056396484375,0.00193023681640625,0.000804901123046875,0.94140625,True,D,0.2477278709411621,mmlu_4,"['STAT', 'PBMD', 'TEXT', 'STAT', 'STAT']","[468043370482807259, 468043370483302873, 468043370482416500, 468043370482948805, 468043370482948759]","[0.7627971768379211, 0.7148606777191162, 0.726342499256134, 0.7448294758796692, 0.7214438915252686]",1,"[-1, -1, -1, -1, -1]"
8,high-school-biology,0.291015625,0.1142578125,0.1142578125,0.48046875,True,D,0.4225039482116699,mmlu_4,"['PBMD', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370483084429, 468043370483053701, 468043370482408955, 468043370483053689, 468043370482530338]","[0.735751748085022, 0.7452335953712463, 0.7507014274597168, 0.7403453588485718, 0.7577370405197144]",2,"[468043370482518496, 468043370482533657, 468043370482374532, 468043370483091026, 468043370483001585]"
13,high-school-biology,0.6015625,0.171875,0.033935546875,0.1943359375,False,D,0.20377182960510254,mmlu_4,"['TEXT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370482373924, 468043370483025013, 468043370482503408, 468043370482503211, 468043370483698736]","[0.6829604506492615, 0.6903901696205139, 0.6681556105613708, 0.6990069150924683, 0.7193494439125061]",1,"[-1, -1, -1, -1, -1]"
18,high-school-biology,0.0791015625,0.025634765625,0.58203125,0.3125,False,D,0.27689671516418457,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483743061, 468043370483089930, 468043370483562850, 468043370483525449, 468043370483701592]","[0.7437863945960999, 0.7462012767791748, 0.7549223303794861, 0.7579305171966553, 0.7480460405349731]",1,"[-1, -1, -1, -1, -1]"
23,high-school-biology,0.0035858154296875,0.000354766845703125,0.00066375732421875,0.99609375,True,D,0.25115394592285156,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482554173, 468043370482554172, 468043370482807794, 468043370482472620, 468043370482808770]","[0.8247523903846741, 0.7676804661750793, 0.7786493301391602, 0.7854045629501343, 0.7734289169311523]",1,"[-1, -1, -1, -1, -1]"
28,high-school-biology,0.00180816650390625,0.99609375,0.0004291534423828125,0.0003566741943359375,True,B,0.3456552028656006,mmlu_4,"['TEXT', 'PBMD', 'TEXT', 'TEXT', 'PBMD']","[468043370482378173, 468043370483097819, 468043370482378179, 468043370482378182, 468043370483644617]","[0.7848061323165894, 0.7545298933982849, 0.7756103873252869, 0.8065550327301025, 0.7947413921356201]",1,"[-1, -1, -1, -1, -1]"
33,high-school-biology,0.96875,0.004486083984375,0.006134033203125,0.0189208984375,True,A,0.2518899440765381,mmlu_4,"['STAT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370482502712, 468043370482399670, 468043370482399722, 468043370482965783, 468043370482455875]","[0.7401508092880249, 0.7818041443824768, 0.7562032341957092, 0.7381287217140198, 0.7567744255065918]",1,"[-1, -1, -1, -1, -1]"
38,high-school-biology,0.04150390625,0.88671875,0.060302734375,0.013427734375,False,C,0.1574239730834961,mmlu_4,"['PBMD', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370483316452, 468043370482556329, 468043370482563232, 468043370482471377, 468043370482372730]","[0.7087655067443848, 0.637730062007904, 0.6377299427986145, 0.6622821092605591, 0.6622821092605591]",1,"[-1, -1, -1, -1, -1]"
43,high-school-biology,0.01025390625,0.98046875,0.005157470703125,0.002593994140625,True,B,0.20743417739868164,mmlu_4,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483123298, 468043370482997828, 468043370482516411, 468043370482516186, 468043370482516369]","[0.7524513602256775, 0.609672486782074, 0.609672486782074, 0.609672486782074, 0.609672486782074]",1,"[-1, -1, -1, -1, -1]"
48,high-school-biology,0.0021820068359375,0.99609375,0.002044677734375,0.001495361328125,True,B,0.20377659797668457,mmlu_4,"['STAT', 'STAT', 'PBMD', 'PBMD', 'STAT']","[468043370482553004, 468043370482809082, 468043370483143070, 468043370483678179, 468043370483025956]","[0.5783101320266724, 0.5667593479156494, 0.6926380395889282, 0.6276494264602661, 0.5644208788871765]",1,"[-1, -1, -1, -1, -1]"
53,high-school-biology,0.0167236328125,0.00738525390625,0.91015625,0.06591796875,False,B,0.3497734069824219,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483651798, 468043370483946560, 468043370483855577, 468043370483811692, 468043370483092214]","[0.7226172685623169, 0.7194787263870239, 0.7573725581169128, 0.7191979885101318, 0.7211722135543823]",1,"[-1, -1, -1, -1, -1]"
58,high-school-biology,0.018798828125,0.017578125,0.9609375,0.000823974609375,True,C,0.349855899810791,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468043370483462925, 468043370483264137, 468043370483608182, 468043370482475927, 468043370483295455]","[0.8368021249771118, 0.7931028008460999, 0.7785889506340027, 0.7360656261444092, 0.8032772541046143]",1,"[-1, -1, -1, -1, -1]"
63,high-school-biology,0.1650390625,0.328125,0.349609375,0.1552734375,True,C,0.42636942863464355,mmlu_4,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468043370482373794, 468043370482375778, 468043370483265708, 468043370482376473, 468043370482374222]","[0.8412655591964722, 0.804897665977478, 0.7987344264984131, 0.7840942144393921, 0.8189551830291748]",2,"[468043370482373794, 468043370482375782, 468043370483242653, 468043370483022385, 468043370482374222]"
68,high-school-biology,0.09326171875,0.01043701171875,0.013427734375,0.8828125,True,D,0.2844350337982178,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483771764, 468043370483740596, 468043370483473352, 468043370483268926, 468043370483136374]","[0.736728847026825, 0.7369688749313354, 0.7414132356643677, 0.7310255169868469, 0.7631213068962097]",1,"[-1, -1, -1, -1, -1]"
73,high-school-biology,0.208984375,0.00762939453125,0.77734375,0.00592041015625,False,A,0.2528831958770752,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'PBMD']","[468043370482538825, 468043370482538831, 468043370482991632, 468043370482447756, 468043370483628580]","[0.7765740156173706, 0.7888747453689575, 0.7886309027671814, 0.7682346701622009, 0.7768876552581787]",1,"[-1, -1, -1, -1, -1]"
78,high-school-biology,0.034423828125,0.046875,0.474609375,0.4453125,False,D,0.48780298233032227,mmlu_4,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483599041, 468043370482884312, 468043370483439391, 468043370483408551, 468043370483564932]","[0.7358388900756836, 0.6267003417015076, 0.7257862091064453, 0.7273355722427368, 0.722053587436676]",2,"[468043370482458973, 468043370483439391, 468043370482882730, 468043370483100414, 468043370482375211]"
83,high-school-biology,0.0166015625,0.0107421875,0.96484375,0.006927490234375,True,C,0.2907137870788574,mmlu_4,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468043370483347586, 468043370482378613, 468043370483206027, 468043370484107496, 468043370482378611]","[0.7598235607147217, 0.7246925830841064, 0.7529515624046326, 0.7661109566688538, 0.6861369609832764]",1,"[-1, -1, -1, -1, -1]"
88,high-school-biology,0.34375,0.34375,0.1953125,0.11865234375,True,A,0.4138824939727783,mmlu_4,"['STAT', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468043370483032467, 468043370483486133, 468043370482867962, 468043370483434175, 468043370482405619]","[0.7084582448005676, 0.7603046298027039, 0.687219500541687, 0.7769743204116821, 0.7173838019371033]",2,"[468043370483032467, 468043370482409756, 468043370482867967, 468043370482400218, 468043370482392801]"
3,human-aging,0.09326171875,0.6484375,0.10546875,0.1533203125,False,D,0.23166227340698242,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483835019, 468043370483747556, 468043370482526731, 468043370483771731, 468043370484001349]","[0.7564918994903564, 0.7846495509147644, 0.7665725350379944, 0.7532512545585632, 0.7686567306518555]",1,"[-1, -1, -1, -1, -1]"
8,human-aging,0.86328125,0.048828125,0.08544921875,0.00089263916015625,False,B,0.37430715560913086,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'PBMD']","[468043370482438236, 468043370482436855, 468043370482438213, 468043370482547210, 468043370483937068]","[0.7403804659843445, 0.7624802589416504, 0.7646851539611816, 0.7344503998756409, 0.7759510278701782]",2,"[468043370482438192, 468043370483415461, 468043370482547210, 468043370482436795, 468043370482401577]"
13,human-aging,0.796875,0.08935546875,0.07861328125,0.037109375,True,A,0.16308856010437012,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'PBMD']","[468043370482539337, 468043370482539312, 468043370482539318, 468043370482384860, 468043370483514662]","[0.7035635709762573, 0.7035635709762573, 0.7035635709762573, 0.6491096019744873, 0.7044881582260132]",1,"[-1, -1, -1, -1, -1]"
18,human-aging,0.1240234375,0.40625,0.359375,0.109375,True,B,0.3778116703033447,mmlu_4,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468043370482476777, 468043370482476685, 468043370483328884, 468043370482401241, 468043370483342856]","[0.7401984333992004, 0.7227208614349365, 0.8057417869567871, 0.755394697189331, 0.7624873518943787]",2,"[468043370482476777, 468043370482401223, 468043370483887251, 468043370483328884, 468043370482476685]"
23,human-aging,0.0284423828125,0.022216796875,0.94140625,0.0072021484375,False,D,0.27309656143188477,mmlu_4,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370483350374, 468043370483502589, 468043370482438003, 468043370483348825, 468043370483466317]","[0.7192308902740479, 0.7167849540710449, 0.6748451590538025, 0.7296065092086792, 0.7165915966033936]",1,"[-1, -1, -1, -1, -1]"
28,human-aging,0.0634765625,0.322265625,0.0150146484375,0.6015625,False,B,0.27504515647888184,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468043370483560941, 468043370483490436, 468043370482870172, 468043370484077670, 468043370482441908]","[0.7668675184249878, 0.781804621219635, 0.705710232257843, 0.7661529183387756, 0.712188184261322]",1,"[-1, -1, -1, -1, -1]"
33,human-aging,0.99609375,0.00141143798828125,0.0003795623779296875,0.00124359130859375,True,A,0.22003746032714844,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468043370484087278, 468043370483551503, 468043370483424870, 468043370482438186, 468043370484031193]","[0.7218238711357117, 0.7459401488304138, 0.7450698018074036, 0.6950684189796448, 0.7402410507202148]",1,"[-1, -1, -1, -1, -1]"
38,human-aging,0.12109375,0.2412109375,0.396484375,0.2412109375,False,D,0.329880952835083,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483093631, 468043370483854049, 468043370483004309, 468043370482790238, 468043370483618369]","[0.7679042816162109, 0.7344368100166321, 0.6963520050048828, 0.6915733814239502, 0.7265666723251343]",2,"[468043370483093631, 468043370483854049, 468043370483004309, 468043370483618369, 468043370483864595]"
43,human-aging,0.7578125,0.058349609375,0.12353515625,0.06201171875,True,A,0.2014305591583252,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468043370483744597, 468043370483639501, 468043370483073099, 468043370483102470, 468043370483058909]","[0.789400041103363, 0.7926694750785828, 0.7385270595550537, 0.808569073677063, 0.7089794278144836]",1,"[-1, -1, -1, -1, -1]"
48,human-aging,0.016845703125,0.004241943359375,0.9765625,0.000476837158203125,True,C,0.20174741744995117,mmlu_4,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468043370483010557, 468043370483010556, 468043370482956585, 468043370483408470, 468043370484023018]","[0.7096788287162781, 0.7667393684387207, 0.7049276828765869, 0.7049780488014221, 0.7196754813194275]",1,"[-1, -1, -1, -1, -1]"
53,human-aging,0.0189208984375,0.97265625,0.006134033203125,0.003509521484375,False,A,0.2769005298614502,mmlu_4,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'TEXT']","[468043370483843778, 468043370483010413, 468043370484008390, 468043370483152707, 468043370482441906]","[0.722756028175354, 0.7204973101615906, 0.7258868217468262, 0.7217967510223389, 0.728740930557251]",1,"[-1, -1, -1, -1, -1]"
58,human-aging,0.05029296875,0.2392578125,0.6953125,0.016357421875,True,C,0.2626945972442627,mmlu_4,"['PBMD', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370483572357, 468043370482438229, 468043370482934853, 468043370482932580, 468043370482937105]","[0.7037821412086487, 0.6897986531257629, 0.6760873794555664, 0.6760873794555664, 0.6760873794555664]",2,"[468043370482848538, 468043370483427375, 468043370483594497, 468043370483241576, 468043370482535054]"
63,human-aging,0.12890625,0.6953125,0.12109375,0.0537109375,True,B,0.20472264289855957,mmlu_4,"['TEXT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370482401387, 468043370482457090, 468043370482537333, 468043370482562495, 468043370482826616]","[0.7301910519599915, 0.6995686292648315, 0.7118889093399048, 0.7605396509170532, 0.7184523940086365]",1,"[-1, -1, -1, -1, -1]"
68,human-aging,0.00665283203125,0.98828125,0.0040283203125,0.0029449462890625,True,B,0.27440333366394043,mmlu_4,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370483313740, 468043370483419198, 468043370482438024, 468043370484053777, 468043370483357824]","[0.7517586946487427, 0.7527188658714294, 0.7055897116661072, 0.7394048571586609, 0.7608141899108887]",1,"[-1, -1, -1, -1, -1]"
73,human-aging,0.007568359375,0.98828125,0.0015869140625,0.000701904296875,True,B,0.2746145725250244,mmlu_4,"['STAT', 'PBMD', 'STAT', 'STAT', 'TEXT']","[468043370482882267, 468043370483596028, 468043370482804445, 468043370482518601, 468043370482373426]","[0.7511245012283325, 0.7372849583625793, 0.7289666533470154, 0.7267283797264099, 0.693473756313324]",1,"[-1, -1, -1, -1, -1]"
78,human-aging,0.042724609375,0.7578125,0.0294189453125,0.1689453125,True,B,0.24837827682495117,mmlu_4,"['PBMD', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370483804031, 468043370482904226, 468043370482534631, 468043370482904647, 468043370482441891]","[0.8068462014198303, 0.7311006188392639, 0.7547761797904968, 0.7128753066062927, 0.7869046330451965]",1,"[-1, -1, -1, -1, -1]"
83,human-aging,0.2138671875,0.05078125,0.65625,0.07861328125,False,A,0.22487330436706543,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483307623, 468043370483494735, 468043370483797306, 468043370483371638, 468043370483348610]","[0.7225537300109863, 0.72502601146698, 0.7219641208648682, 0.7308351397514343, 0.7223119139671326]",1,"[-1, -1, -1, -1, -1]"
88,human-aging,0.12255859375,0.8515625,0.00506591796875,0.02001953125,True,B,0.19891619682312012,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468043370483887695, 468043370483750966, 468043370483530943, 468043370482947970, 468043370482554773]","[0.7457829713821411, 0.7410569787025452, 0.7310097813606262, 0.755135715007782, 0.7551355957984924]",1,"[-1, -1, -1, -1, -1]"
3,medical-genetics,0.1328125,0.049072265625,0.765625,0.052001953125,True,C,0.35003185272216797,mmlu_4,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370484097065, 468043370482373129, 468043370483743879, 468043370484087923, 468043370483774581]","[0.7600345611572266, 0.7101505398750305, 0.7479776740074158, 0.7470958232879639, 0.7475390434265137]",1,"[-1, -1, -1, -1, -1]"
8,medical-genetics,0.008056640625,0.00139617919921875,0.98828125,0.0024566650390625,True,C,0.23414897918701172,mmlu_4,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370482380037, 468043370483537555, 468043370482862225, 468043370483253192, 468043370483684071]","[0.7475936412811279, 0.7622694373130798, 0.7468128800392151, 0.753161609172821, 0.7538252472877502]",1,"[-1, -1, -1, -1, -1]"
13,medical-genetics,0.12109375,0.84375,0.01446533203125,0.0224609375,False,A,0.20444583892822266,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482915051, 468043370483034112, 468043370482915052, 468043370482374171, 468043370482915054]","[0.7373476028442383, 0.7356413006782532, 0.7378401160240173, 0.7294100522994995, 0.7340512871742249]",1,"[-1, -1, -1, -1, -1]"
18,medical-genetics,0.228515625,0.66015625,0.08935546875,0.0225830078125,True,B,0.27452945709228516,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482455019, 468043370482375017, 468043370482374690, 468043370482375598, 468043370482391870]","[0.7828251719474792, 0.7868680953979492, 0.76409912109375, 0.7691035270690918, 0.7714388966560364]",1,"[-1, -1, -1, -1, -1]"
23,medical-genetics,0.125,0.09716796875,0.103515625,0.67578125,True,D,0.4111614227294922,mmlu_4,"['STAT', 'STAT', 'PBMD', 'TEXT', 'TEXT']","[468043370483029690, 468043370482936270, 468043370484050925, 468043370482428456, 468043370482459636]","[0.8170580267906189, 0.7538248300552368, 0.8027158379554749, 0.7550914287567139, 0.7546653747558594]",3,"[468043370483029690, 468043370482936270, 468043370482428456, 468043370483053154, 468043370482441381]"
28,medical-genetics,0.007537841796875,0.984375,0.005859375,0.0004520416259765625,True,B,0.34862494468688965,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468043370483986827, 468043370483532620, 468043370483540058, 468043370483538781, 468043370482376566]","[0.795154869556427, 0.792635440826416, 0.7952653765678406, 0.7950127720832825, 0.7409905791282654]",1,"[-1, -1, -1, -1, -1]"
